,date,sprague_miles,portland_pipeline_miles,south_portland_terminal_miles,gulf_oil_miles,global_miles,citgo_miles,daily complaints,average_temp,average_wind,precipitation,WDF5,WSF5,wind_direction,N,NNE,NE,ENE,E,ESE,SE,SSE,S,SSW,SW,WSW,W,WNW,NW,NNW
428,2021-09-10,0.5099252102004089,0.4839249678909821,0.4054721662068301,2.443474557597565,0.29543813309989,0.7853875138110984,9,66.92,36,97,300,134,WNW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
429,2021-09-11,0.4734244980353678,0.4562110195520593,0.3842881717713988,2.2388523625692853,0.3147190636646161,0.5889270653902896,3,61.34,30,0,280,103,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
430,2021-09-13,0.3749484198542502,0.6564147275504484,0.2738976171713081,2.544743834085237,0.1619647018804357,0.8975536421886441,1,69.25999999999999,17,3,350,81,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,2021-09-14,1.1346848420795432,0.5124008892713982,1.0691606865076515,1.6243092138418846,1.0229287525982251,0.2298818526067535,5,60.620000000000005,29,0,190,85,S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
432,2021-09-15,2.059434116116022,1.3281031750111478,1.9963542468400703,1.1605647745000804,1.949065407063296,1.111113770603653,1,67.46000000000001,40,43,300,148,WNW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,2021-09-16,0.5219488646674215,0.4078379557598342,0.4320047030647521,2.218855520156357,0.3587944298684652,0.5637339050959149,2,66.02,24,8,10,76,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,2021-09-17,2.1896477132180863,1.691032208776153,2.154707159302087,0.5104645976151764,2.1411018767452594,1.2708328669513824,8,60.26,17,0,90,58,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
435,2021-09-18,0.431096416274451,0.6804164777022319,0.3353816432847198,2.6140140663819897,0.2293427561077861,0.9620405266411732,4,64.58000000000001,13,43,20,81,NNE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
436,2021-09-19,0.6091499397507072,0.6699443828793922,0.5150733694092549,2.705410167832518,0.4088679101774471,1.046996425382173,9,63.68000000000001,31,0,20,98,NNE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
437,2021-09-20,0.4437379841836883,0.9825311859125186,0.403789490494435,2.861245695607102,0.3691890062017777,1.2295667424327492,7,57.74,20,0,170,67,S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
438,2021-09-21,0.4147437959008325,0.6975745167306542,0.320573958812241,2.620025997060793,0.2169950036353786,0.9699419726880958,7,58.64,17,0,150,85,SSE,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,2021-09-23,0.4702745092086085,0.6507898287020925,0.3726786646576429,2.610302236262014,0.2637792076696076,0.9549982666130618,1,68.18,40,0,160,107,SSE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,2021-09-25,0.5482019698274975,0.5814126806106891,0.4472152399802148,2.588609463052966,0.3346617149237135,0.9301793298327168,5,65.66,19,3,90,63,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
441,2021-09-26,1.410522220150901,2.205273961238825,1.462317439981201,3.878156891044569,1.5079429946622442,2.3643597272647163,8,64.22,29,119,300,116,WNW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
442,2021-09-28,0.757024064895081,0.2581577143999408,0.6540858132139091,2.3534237830380658,0.5492076511604714,0.7171277128733932,3,61.88,22,0,340,81,NNW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,2021-09-29,1.1060997139980178,0.477840117809487,1.0016873346619035,2.586334919161115,0.8890424358899861,1.0332088150471437,4,56.66,36,0,330,85,NNW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
444,2021-09-30,1.029405953700392,0.487426082238139,0.9254209654718084,2.616995134410458,0.8120816388846096,1.0332637332505024,2,53.24,33,8,330,94,NNW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,2021-10-01,0.5240316638592853,0.4138348626973502,0.4236117141521165,2.329798583477393,0.3274504361632976,0.6717774156234588,2,50.72,19,0,290,76,WNW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,2021-10-04,0.5279022810894985,0.5363614180385932,0.4717037915490654,2.047357340577656,0.4508141594296698,0.4317903774840951,1,54.68,22,13,40,58,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
449,2021-10-07,1.9213683779302757,1.1440770835822467,1.8517843893086383,1.3401372585435698,1.7964454605495437,0.9936312098427388,2,58.46,9,0,190,58,S,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,2021-10-08,0.8466218516134827,0.4438919054809214,0.7854805641863957,1.800511394824141,0.7485871405207374,0.1421774191703687,2,56.84,36,0,110,130,ESE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
451,2021-10-10,1.2115335206637208,0.5124146197672487,1.1070105815483189,2.576164600748163,0.9950824567969524,1.0666003862072948,1,52.34,11,0,150,63,SSE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,2021-10-11,2.065737902684908,1.486680706204869,2.0205455497190523,0.7687026332085081,1.995242791626432,1.1194101840998207,1,58.1,13,0,90,63,E,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,2021-10-13,2.45874259172012,1.6779238007002022,2.3912187764335133,1.292320855623247,2.337460709640784,1.5187318976152364,2,61.16,18,0,200,76,SSW,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,2021-10-18,2.082196653392052,1.5263619056020072,2.03980109106898,0.7072440590900371,2.017773260433469,1.1419215938562906,2,49.28,32,0,340,98,NNW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,2021-10-20,0.9953169748310924,0.403940180722983,0.92666228035368,1.74872554778544,0.8775596456763461,0.1815819029737043,1,51.08,20,0,280,81,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
457,2021-10-22,2.711541547466548,2.156897674199874,2.673427117552972,0.556650256140487,2.6550698746327988,1.7801401385260711,1,59.18,25,3,280,98,W,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,2021-10-23,1.9267552671316917,1.14022721027234,1.8560534791664,1.3662154682319056,1.799229515246635,1.0036160460585426,2,50.18,24,0,20,72,NNE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
459,2021-10-24,2.7216143237450496,2.124584529970436,2.678451208629751,0.6878890706204666,2.654167948352766,1.7782632744463165,2,44.6,24,0,280,112,W,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,2021-10-26,2.059365849407673,1.3141005591517754,1.9945812448950675,1.2020038391116197,1.945117634417047,1.1147555840546122,2,46.22,65,254,30,165,NNE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
461,2021-10-28,1.9831486219550365,1.220006905384568,1.915696958869264,1.278489623221739,1.8629829270623108,1.0467598498339046,1,46.94,39,0,360,103,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,2021-10-29,2.0562247495868204,1.3064232049155693,1.9908622621498384,1.2166459129537204,1.94066536322658,1.1130719805151994,3,42.620000000000005,24,0,40,85,NE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,2021-11-01,1.6089556626829975,1.049932160444535,1.5606805952396865,1.0985788478241063,1.533311464137285,0.6579723400415182,3,54.32,45,0,280,130,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,2021-11-03,0.4813126678629131,0.6244779426812844,0.4404138715642886,2.053823959501992,0.4411012144421592,0.4771552175275654,2,42.26,25,0,320,89,NW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,2021-11-04,0.3603969211205131,0.7710914965462562,0.2764902456573828,2.653203804753612,0.1911817060888207,1.012140523338566,1,36.68,13,0,150,72,SSE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
466,2021-11-06,0.4995275206227477,0.6381556862559042,0.4015561346035035,2.6163171993222143,0.2919893479593144,0.9594180661042746,11,36.32,20,0,180,76,S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,2021-11-08,0.507686624766533,0.8522958487019409,0.4369662946181067,2.808063298982748,0.3613554776351372,1.157544614810454,2,42.08,14,0,300,76,WNW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,2021-11-09,0.9432380320718424,0.5053632867429708,0.840048490529489,2.6414090448574457,0.7264412091332821,1.0304996627516496,1,45.14,9,0,300,45,WNW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,2021-11-10,0.8599474352856101,0.3293026880727459,0.7554841263792278,2.461834799671378,0.6447773591912898,0.8455444872037505,1,48.92,30,13,310,98,NW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,2021-11-11,0.4535331104873484,0.4766179956025128,0.3651811589469262,2.244843836158756,0.2982108072407357,0.5979084610921852,2,41.18,19,0,120,63,ESE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
471,2021-11-12,0.4718188010680972,0.570725819676929,0.3684911176355371,2.5233194213379617,0.254883566602924,0.8669036650481781,2,49.82,56,361,130,197,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
472,2021-11-13,2.6512667684104843,2.0810648127935605,2.610991202685802,0.5876673602295925,2.5902151083453733,1.714456558691783,1,48.02,26,89,320,134,NW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,2021-11-14,0.604959594807139,0.7048118429756925,0.5139140117594374,2.734608057888279,0.4110931126725697,1.0761592856201958,1,43.34,33,0,270,112,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,2021-11-17,0.8681447809020224,0.4388036129749073,0.7641415348709258,2.570720462273527,0.6508164387374644,0.9485174503910128,1,32.72,17,0,180,89,S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,2021-11-18,0.952537216278377,0.443490005891869,0.8483824360870528,2.579300573021724,0.7352197937591879,0.9775940164410444,1,50.900000000000006,33,10,320,116,NW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,2021-11-19,0.9902719764644988,0.4051533983217869,0.885780608132119,2.536555748680764,0.7735277709520143,0.9509807993338674,1,45.32,46,64,300,148,WNW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,2021-11-22,0.7350102806022534,0.5141746372578052,0.632698658158651,2.6112225906436137,0.5192690578291445,0.9633556988958646,2,48.38,37,132,200,134,SSW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,2021-11-23,1.367961673583815,0.852191564690403,1.3195895361129166,1.2848620989444088,1.2934234156808864,0.4175005293401374,2,33.26,56,0,320,148,NW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,2021-11-25,0.8859162067160296,0.2925926693062127,0.7817209117436031,2.4280021193632475,0.6724509920871854,0.821055527336012,1,35.42,10,0,280,49,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,2021-11-28,1.9790450343402992,1.2373423427302477,1.9141853486322864,1.217663660292749,1.8648263567076904,1.0352047980438064,5,28.58,16,0,190,54,S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,2021-11-29,0.8594925564086142,0.4884582430476658,0.7563584253694248,2.617784878520702,0.6427512805637395,0.9899892683173668,3,32.36,41,0,340,103,NNW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,2021-12-01,0.8741782415771081,0.4916533068003925,0.7710591958858971,2.6229346325338656,0.657452333883494,0.9977888317947684,1,35.42,29,0,270,125,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,2021-12-02,0.8656448954325909,0.3087917762915488,0.7613063870292907,2.4421941176159345,0.6513827505354025,0.828661530170061,1,38.12,28,71,150,121,SSE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,2021-12-05,1.99736270729392,1.468628640617421,1.9572516298135332,0.7164590689733501,1.938163188072132,1.06355392645762,1,31.46,23,0,240,85,WSW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,2021-12-06,1.2969349484419517,0.6769127452934078,1.1933111022813707,2.744877628805247,1.0797789627543708,1.2329377465344449,3,41.18,47,114,280,206,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,2021-12-08,0.9509911128511812,0.5416594315550308,0.8485465429792924,2.6776237323942658,0.735043913942365,1.064648415984868,2,26.96,44,10,350,94,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,2021-12-10,1.8043772636524784,1.0340829560532443,1.7348453989634314,1.3643189733580654,1.6799009671705185,0.8787250465151706,3,22.82,23,5,30,58,NNE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,2021-12-12,2.1563742737152403,1.403503684720039,2.0911908861998043,1.2025681327185984,2.040995708492041,1.2121037006355653,2,44.24,62,25,260,170,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,2021-12-13,0.6313864734131222,0.7229461411615552,0.5418030415268562,2.762410570257417,0.440359228520282,1.1039674888273263,1,38.84,34,0,230,85,SW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,2021-12-16,2.733463180186756,2.058581266241541,2.6807449953914557,0.9463235587598052,2.645019519817647,1.778048740438707,4,40.46,12,107,180,89,S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,2021-12-17,2.201735001832452,1.6956404775048013,2.166039064351497,0.5179998914711761,2.1515294222724184,1.280231108776655,2,48.2,47,0,290,188,WNW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,2021-12-18,2.181768259592193,1.6293566846184249,2.140595378055388,0.6364545271565113,2.119744812900968,1.2441499607479516,1,34.52,26,94,20,85,NNE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,2021-12-19,2.2267166420796096,1.443651673915989,2.157986236624099,1.297595160725431,2.103077011189204,1.2919989376598435,7,27.86,51,61,310,130,NW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,2021-12-20,2.734919575896745,2.101360952580834,2.68735348874906,0.8080195822769888,2.657825848925244,1.7842030712986103,1,19.94,20,0,220,94,SW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,2021-12-21,1.953271791787707,1.6264273938198188,1.935355711110096,0.553491754472285,1.941644391461896,1.120562670396564,2,30.2,30,0,230,94,SW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,2021-12-22,0.9236800510273868,0.4446707197941524,0.8610338977441507,1.750547122024087,0.8209485683921688,0.111739052922585,1,29.66,34,91,290,107,WNW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,2021-12-27,1.0715575797520531,0.3662594943778326,0.9965021701635712,1.7699116657413183,0.9377220081876568,0.2873186012804155,1,30.38,22,0,330,103,NNW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,2021-12-28,1.0904768515985612,0.3403320531497972,1.0123191720443148,1.7992644725421532,0.948938197699336,0.3354490154444149,1,30.38,20,23,280,76,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,2021-12-30,2.120065233780134,1.3258119295101305,2.049383879244839,1.3494996301759432,1.9921424551160056,1.1936622489451307,1,32.54,21,13,310,45,NW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,2022-01-01,0.8198771332640212,0.2846453438514404,0.7430586118780924,1.9371680853320348,0.6846244813117154,0.2936720284126344,2,35.96,12,18,350,54,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,2022-01-02,1.1704562103688874,0.3918498830356042,1.091959961343091,1.7654389814164102,1.027516471778022,0.3860109767351184,2,36.14,30,18,360,89,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,2022-01-04,0.5673667178008737,0.6719372552536146,0.4733357871409669,2.686754184778616,0.3675275311240629,1.0284752809137907,2,17.78,25,0,350,67,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,2022-01-08,0.4850959998330554,0.7730075189244368,0.4025659254873008,2.731879863620213,0.3125838923337096,1.0792188455082243,1,20.48,29,0,340,116,NNW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,2022-01-19,2.160436024455109,1.409668990697681,2.095538684851595,1.1949157133884707,2.045700536206021,1.2154651369331728,1,18.68,23,0,200,116,SSW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,2022-01-26,0.4554409249611547,0.633741557901268,0.3558182498531908,2.5824118876979885,0.2448175974904103,0.9276726395832888,1,18.68,35,0,340,94,NNW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,2022-01-31,1.1525103493067486,1.5893430629087075,1.132667908727831,3.587133865317733,1.1024769905688978,1.9392798036500476,1,9.5,13,0,300,45,WNW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,2022-02-01,0.9922387231762724,0.4284756649484428,0.8878524569571811,2.560593716570444,0.7751354898785165,0.9727124919873203,2,13.279999999999998,35,0,110,81,ESE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,2022-02-12,0.4026832917770829,0.6065142900725613,0.3480050859691883,2.1559359731096426,0.3377335412890332,0.5562183041138232,3,44.78,42,0,250,157,WSW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,2022-03-11,1.5207218335936143,0.6756873537100166,1.440031126276982,1.679986409740035,1.3707622810187263,0.689166737980815,1,36.68,26,0,170,89,S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,2022-03-15,0.4838096719019984,0.8334050838632006,0.4107483812173835,2.780368087443902,0.3331532728523596,1.1307164844105697,3,39.92,17,51,90,54,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,2022-03-16,0.1146144113457603,0.8118364208911257,0.0317894954128958,2.4569427660678,0.1176717317263939,0.8731368248333232,1,38.48,26,10,190,89,S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,2022-03-18,0.9138732109924876,0.4954956806911106,0.8106538100229473,2.630485327407646,0.6970471250654308,1.0135625762743834,1,46.94,19,0,30,67,NNE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,2022-03-19,0.9215767938758184,0.5319512548233902,0.81912318886334,2.666745725372073,0.7056208963240594,1.0480023575425323,1,44.6,46,152,260,139,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,2022-03-21,0.8896274764986065,0.99146550820737,0.8169452099764316,3.0769117757332,0.7317112271365795,1.420027423545441,2,44.42,76,0,320,219,NW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,2022-03-24,1.189577099256771,0.3002058512981112,1.1008050264816154,1.934859812379285,1.0208362337583166,0.5425579947932497,1,37.76,46,97,100,121,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,2022-03-25,0.8194881517347823,0.4725055469483259,0.7161121048713566,2.595035043392101,0.6025157195964977,0.9610597690736632,1,39.02,40,97,310,103,NW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,2022-03-29,0.6705904452323563,0.4131215114116054,0.5660869968825816,2.4806557187439697,0.4540500278199527,0.8291074756652264,1,24.08,47,0,340,139,NNW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,2022-04-01,0.1707552746257328,0.9968896226553796,0.1959379655345233,2.672766258391284,0.2574139048586016,1.0993219570732078,2,48.38,35,84,290,139,WNW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,2022-04-05,0.2792456187659224,0.703039484631045,0.1767122177143001,2.5117131276247773,0.0639868072600453,0.879991528313964,2,44.42,30,0,290,107,WNW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,2022-04-06,0.6195380602154538,0.3539530083825114,0.5387423763254771,2.094501164408244,0.4783802609852688,0.4368899007675509,3,41.36,29,0,80,89,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
